,UserID,CourseCategory,TimeSpentOnCourse,NumberOfVideosWatched,NumberOfQuizzesTaken,QuizScores,CompletionRate,DeviceType,CourseCompletion
5477,6800,Science,76.76984739804573,20,8,55.45384758446698,69.74553126217239,0,1
5478,7505,Business,76.73927580707849,1,2,84.41715512706398,36.125057938328645,0,0
5479,5647,Business,51.75571139154434,12,7,78.22768408299738,84.43969152012446,1,1
5480,2517,Science,83.72150028649148,18,1,90.57455618538803,91.09742621916882,1,1
5481,40,Business,27.453779653121337,13,8,67.04280054073422,47.52524861404268,1,0
5482,1485,Programming,21.15001672569868,16,9,72.40230573345765,73.51252086439099,1,1
5483,1205,Arts,23.456873130224015,16,9,84.67409472092498,52.10643698162384,1,1
5484,7557,Science,93.31035051490272,9,5,75.18345323565383,24.743811517426163,1,1
5485,5785,Programming,89.42073311956392,18,1,94.65332817918076,79.65543195275147,1,1
5486,5407,Business,11.006572744802522,18,3,82.14574911520066,60.610182405284654,0,0
5487,1871,Arts,26.426325882138805,0,9,72.3777842289195,94.59418542034284,1,1
5488,7785,Business,83.74295620876781,18,7,67.33277915585238,45.39092327286984,1,0
5489,2659,Health,89.64585840822768,5,7,81.40412646914004,28.980952939120307,0,0
5490,4985,Science,8.687143619975783,15,9,78.34189156677334,20.71826471845155,0,0
5491,5890,Arts,20.23830903350365,11,6,87.47680926760276,98.169434226672,1,1
5492,921,Arts,97.63175491477936,6,10,61.7127628404581,11.005100046429884,1,0
5493,1750,Health,61.90627476309449,14,10,65.1133320683709,2.366669934659882,1,0
5494,2432,Health,65.71617059760284,20,4,98.659125925302,65.54214026309107,1,1
5495,2871,Arts,56.255281654693285,15,2,90.93843744564673,97.9433944540596,0,1
5496,1864,Health,11.637868427746769,9,2,50.55180396041548,11.124945428839595,0,0
5497,7569,Science,59.77383236539228,4,3,69.32496126627854,20.447472366303167,0,0
5498,946,Arts,17.99928890839513,6,2,81.99954147520594,1.4006501572616623,0,0
5499,6661,Health,99.29744559902718,15,10,77.38362802455232,46.27471335534256,0,1
5500,6515,Science,98.40074636190704,7,6,58.856325209885256,68.89687693926611,1,1
5501,8742,Arts,83.79467762655149,16,1,88.84854034473531,67.18351441852512,1,0
5502,6403,Science,78.29108157494571,15,10,94.9809596091792,67.14852574848699,0,1
5503,2600,Business,18.38702009123223,20,10,76.40894079893438,30.599485543093092,0,0
5504,1909,Science,47.51469806338382,11,3,87.85778422827525,60.10223922305259,0,1
5505,7051,Health,52.30030929196788,12,10,85.49480479325118,94.38907382853256,1,1
5506,5397,Health,13.888745570879436,18,0,68.37258802566906,75.93472261010209,0,0
5507,4156,Programming,83.85550866101991,14,4,79.54908910518496,18.156398896747028,1,1
5508,8699,Health,4.4736735104137,7,4,75.77737343417408,31.18879047594896,1,1
5509,7720,Business,10.193087821408604,17,3,71.38323183564901,37.717422549608216,1,0
5510,5358,Programming,19.996867422091437,18,0,99.65198352666924,24.627292189897343,0,0
5511,5815,Health,1.6067360840543985,0,5,88.58781821134994,51.17959764625108,0,0
5512,4998,Health,37.14007647663874,5,2,92.14290894361982,90.49357713786898,1,0
5513,4450,Business,7.454087416284413,19,10,95.85876306236844,53.1122212297574,1,0
5514,2854,Health,91.3107325779604,11,1,64.37611685720424,71.57407568002469,0,0
5515,5526,Arts,93.65465294666178,7,6,58.39909980704436,47.420552217306025,0,0
5516,6566,Business,17.200542291464448,2,7,66.77819237505666,13.70781674983208,0,0
5517,7678,Health,83.71838864490113,6,3,93.10628905621569,96.43090562840882,1,1
5518,5350,Programming,65.16863684897481,14,1,60.24894951069344,62.64306138272821,1,0
5519,1298,Arts,22.79279517555514,16,9,60.90247432750344,83.76127350267424,1,1
5520,7401,Business,85.38319057836102,12,1,93.82500685193229,21.300358187621736,0,0
5521,3841,Science,26.113276453047952,14,2,82.87747663408238,86.57677354136453,0,1
5522,6036,Arts,15.681871745966964,5,3,73.52092798213907,49.20438056006362,0,0
5523,7526,Business,21.161215471204464,5,7,93.0094489142069,51.539182243473945,1,0
5524,6948,Health,66.58719044524356,12,3,69.0034013108889,42.907506267874105,1,0
5525,4737,Programming,2.0917803426211337,4,9,85.89542269628856,0.5793505405566668,0,0
5526,7547,Programming,35.00098404610698,7,4,84.45384640646964,40.76861665315806,1,1
5527,561,Programming,81.20386898380066,18,7,52.4827384474179,28.413236293965262,0,0
5528,4066,Programming,46.78693312723138,12,7,55.80251148737917,12.59505178943754,0,0
5529,6045,Science,66.84266655984437,8,3,71.55477106637207,9.30661983159724,1,0
5530,1807,Arts,33.949017748075526,14,4,95.16324244715256,93.98422725950422,0,1
5531,7026,Health,72.67554303032905,15,9,79.98996227213968,20.52070107187398,1,1
5532,5071,Business,92.79922215049164,3,1,86.65732339621245,4.259594125619515,0,0
5533,5592,Arts,76.40581563402418,16,9,66.72165588748457,16.476617984682928,1,0
5534,7012,Science,56.627912197141214,9,9,74.81859734394789,51.31723276722193,0,1
5535,8993,Business,83.58960453442336,14,5,87.37579994819143,26.635486128920785,0,0
5536,5339,Arts,98.96691601554288,0,8,72.01334412319986,56.83257233262897,1,0
5537,5765,Arts,6.604882340337618,20,2,88.70708854319382,9.096919633550105,1,0
5538,4805,Business,91.78514947617508,15,5,52.77211230761155,88.8481260287935,0,1
5539,6343,Science,55.41729723136542,7,7,56.682634410569975,74.71885880803485,1,1
5540,1176,Programming,47.31808680078183,15,6,71.26549781835652,37.43139847751278,0,1
5541,4467,Science,40.665126995357376,11,6,90.12994346368306,16.686950248370223,1,1
5542,858,Science,35.9942700377095,20,2,94.76444281572026,97.20824244341696,1,1
5543,3898,Arts,27.499009217174823,15,2,81.63324035005209,76.55274047166162,0,1
5544,3642,Arts,70.85636061383425,18,6,96.3432372963583,90.56792592796306,0,1
5545,1595,Health,13.590937732471806,15,7,94.41014257509232,4.885395659287783,0,0
5546,627,Science,27.083871123690976,20,6,71.84584976402655,99.9428516832466,1,1
5547,115,Programming,29.067211836823,7,8,63.26289650754231,96.4214572770644,0,1
5548,6272,Programming,23.485510193594692,11,5,64.05700882245739,32.90513629202574,0,0
5549,8324,Programming,41.352235049385946,3,2,82.02570753856554,5.223739040451547,1,1
5550,2952,Arts,8.223864959643084,15,10,65.45196644552173,80.08555037923902,1,0
5551,100,Programming,64.51638844309603,19,4,82.89953442957089,97.97349440147212,0,1
5552,8083,Programming,92.43666412981386,18,0,87.73529410135473,62.739168389915214,0,1
5553,2296,Arts,51.704825637454825,19,0,69.52774915152762,74.30463946520506,0,0
5554,6430,Arts,47.77357255654081,9,0,65.84316374263838,39.69321351210991,0,0
5555,7737,Arts,7.862309875760369,5,8,86.88539066614791,99.85031135900024,1,0
5556,3759,Science,37.78043794911376,10,5,69.13158894515448,27.06082963271853,0,0
5557,7749,Health,90.8216665838046,14,10,88.2291297862632,35.36401600940554,1,1
5558,5248,Arts,97.81170279082652,8,7,76.08463150951287,95.4026799990689,0,1
5559,6188,Business,26.48371178947384,12,7,53.54685610117224,48.47349586050211,0,0
5560,6458,Health,18.967225361011167,12,8,88.61957900295755,53.32660235923817,1,0
5561,4395,Programming,50.05046009739149,18,6,74.01919123607854,85.21951634762091,1,1
5562,6934,Business,56.71423700935164,5,4,82.98883382208396,31.579689118781356,0,0
5563,7842,Arts,86.86720496550913,4,0,61.60887737222372,34.51196448203824,1,0
5564,1365,Health,88.86874410980295,12,9,52.45993333224387,24.56609002557209,1,0
5565,3235,Arts,59.46837611611991,16,6,66.65094954767837,4.545869180522077,0,0
5566,6958,Health,3.851335686364018,6,9,92.89395215415368,70.22314894305457,1,1
5567,1829,Programming,53.01068770013031,5,0,91.26381706363703,68.93869476548423,0,0
5568,1101,Health,59.30466623369224,3,9,53.93668659278372,30.70430132166964,0,0
5569,1652,Arts,87.97454417150844,11,9,92.5595187969158,86.72781173993731,0,1
5570,602,Science,34.08731838875135,1,4,65.27783170805068,95.63596676725338,0,0
5571,2385,Arts,50.97067803298863,16,7,75.14202933766042,65.1998289649915,0,1
5572,8045,Programming,10.663389824741044,15,9,59.98397756686872,79.39169643041383,0,0
5573,5933,Programming,63.86020006033719,5,4,55.298970663576384,16.80023008633803,1,0
5574,6896,Business,80.07175281042126,12,4,57.67357547846034,92.19649800637542,1,1
5575,4611,Science,73.08234474440648,2,10,57.84765404789218,50.70770166355233,1,0
5576,3522,Arts,88.39146554450096,14,6,97.7539611249982,17.881999748448596,1,1
5577,813,Programming,78.4181807338002,8,8,94.69811127477008,1.7293532743372753,1,1
5578,4504,Programming,31.647365871584917,5,6,71.0932170959764,62.93184106569725,1,1
5579,1825,Programming,97.79356846972448,4,4,97.8436503494735,55.73577256706515,0,0
5580,8499,Health,68.81796497764967,13,0,99.87575004584846,94.5051626315948,1,0
5581,3390,Programming,10.01016888136918,4,10,92.83602349227374,98.02698106659868,0,0
5582,3791,Programming,36.03667679942902,13,8,98.1424883113766,39.77783998787289,0,1
5583,5021,Science,59.29065838884273,18,8,58.45449714098359,89.08105511485485,1,1
5584,3951,Arts,63.78857188254786,18,8,84.95207973515508,52.3906627959043,1,1
5585,5128,Science,94.47814377290489,8,0,75.37360032423877,0.0093268021242876,1,0
5586,5376,Business,64.65018960791524,16,9,93.60309320906572,67.01112682450216,1,1
5587,7883,Business,74.64235234371385,9,0,97.26969202732197,47.518365840138976,1,0
5588,3570,Science,23.66973134473086,20,9,67.98499882123346,99.1676780055954,1,1
5589,5195,Science,36.18949689446737,15,7,87.62381961061658,13.88604064312914,0,1
5590,2390,Business,69.37940291041743,9,0,66.74683904556386,95.16317437599976,1,0
5591,4501,Business,90.64345827164124,3,0,77.2165608319527,68.78340585997485,1,0
5592,1841,Science,6.175360854948366,16,4,67.37879347223274,29.69040556346905,1,0
5593,5408,Business,80.39011883334229,11,7,79.6300905627785,61.13178165067392,0,1
5594,8452,Health,46.85973410349386,1,6,71.2889092505528,9.659458164086807,0,1
5595,245,Arts,18.999038101028024,11,7,85.91500902099038,18.85746615905828,0,0
5596,731,Health,80.51017580468834,11,9,99.96979399496746,86.4496729626922,0,1
5597,2527,Science,81.09442047379382,16,3,53.97535810086978,4.436424255326021,0,0
5598,5660,Business,37.95719402216586,17,3,97.814379266712,20.24892391177028,1,0
5599,431,Business,90.49946365900136,19,0,77.28003401317075,56.24603434579856,0,0
5600,739,Science,41.878207769332114,14,8,64.6662114630983,33.73504949973722,0,0
5601,1572,Programming,52.13810452853696,9,1,58.08690522842221,77.27032816372329,0,0
5602,3375,Business,86.67751110318592,9,3,93.8903987561922,54.94921924477762,1,0
5603,6173,Business,44.19264657007573,3,10,52.3280153057601,29.30701678995915,0,0
5604,5419,Business,64.23121039343408,9,10,90.7452748502486,39.16404125278336,1,1
5605,1308,Programming,1.2990662642599635,18,6,61.93707717461714,6.412914475313725,1,0
5606,1272,Business,18.786269613961288,2,4,55.16810960158681,18.582209401952355,0,0
5607,6531,Business,50.44105157664421,3,5,85.18903683965209,75.33282522493775,0,1
5608,4672,Science,98.22196867150724,0,4,98.77566830923824,24.24115939930275,0,0
5609,3891,Business,81.49739966397354,19,9,96.94224266949648,88.12403788732077,1,1
5610,4022,Science,13.69476478307364,14,2,71.36512048490354,18.68053524533506,1,0
5611,8200,Health,68.25652020224301,6,10,97.87174514027292,16.400389172606623,0,1
5612,638,Health,23.085911826090225,10,9,58.5562375952476,61.32161367471246,0,1
5613,845,Health,62.15496548211764,4,10,77.12564495194076,35.60984533856859,1,0
5614,7103,Business,21.18476107059186,15,1,77.37897478023447,59.62230929912965,0,0
5615,2905,Programming,44.773257264871695,13,3,77.29319018006052,3.928960179330943,0,0
5616,7239,Science,80.18311595094026,18,7,54.42628261140516,96.1971923048433,1,1
5617,8443,Business,31.57765490020362,1,1,74.4199429357856,87.10004669292766,0,1
5618,3581,Health,65.48227447422035,18,10,77.8242183201757,9.852029149559316,1,1
5619,1275,Arts,86.00853343802012,5,5,96.51752501873489,65.88309424840202,0,1
5620,8770,Health,59.34449941710423,8,7,58.94190121158931,53.356296682446704,0,1
5621,1657,Business,26.94918422966285,5,1,61.78565420302108,92.40462935182669,0,0
5622,7406,Science,14.928846962213884,5,9,75.90490366827942,32.822418431852554,0,0
5623,6689,Programming,30.41459865465635,17,4,59.35285904783449,12.630617137412404,1,0
5624,55,Arts,11.891754391626815,8,8,85.02362179435931,73.58956966319937,0,1
5625,4912,Arts,8.358756363004435,15,8,97.07798672519984,97.57396515980663,1,1
5626,7932,Business,86.75270261129249,11,8,96.30718818204804,46.14719558947551,0,1
5627,1438,Programming,42.39502837956864,14,10,75.22046641450277,93.31030606290469,1,1
5628,4865,Science,85.2580963409823,12,10,54.33582542215698,19.260423525898908,0,0
5629,7771,Business,35.16003606288363,4,0,74.36306349922447,57.06810332125372,1,0
5630,6075,Programming,17.807917036054093,16,8,52.80849572096964,48.60640415140017,0,0
5631,8762,Business,41.22641983162581,20,2,62.64036333298573,95.60345626220948,1,0
5632,5455,Programming,91.5518456349512,13,3,89.00429792087382,85.62372549386443,1,1
5633,8239,Health,56.12469667896992,20,0,74.82520617823306,99.49875807649444,1,1
5634,563,Health,63.75113205479708,0,9,53.61326184270123,80.0628552018914,1,0
5635,2071,Health,70.68965482545525,11,8,62.97980032636454,53.59864730125186,1,0
5636,66,Science,66.52825607072093,5,7,86.36534481688716,57.31382760187198,1,0
5637,6017,Health,95.93155587967532,12,5,52.04329207292744,59.76003664322449,0,0
5638,5002,Health,66.77316567430466,19,3,57.38704040270783,33.04826744509612,1,0
5639,2452,Business,39.257891742150925,19,8,84.94853230288939,18.06075829015298,1,1
5640,2335,Programming,61.29091199414092,9,2,54.33477806581824,90.26580067794984,0,0
5641,8009,Health,18.40993025030306,0,4,91.55488747597826,96.75735446534696,1,0
5642,7974,Science,71.30404637369028,19,1,79.121183221506,8.88182708253601,0,0
5643,2136,Programming,17.30866687988468,2,5,66.7189346000044,25.332658971077997,0,0
5644,6839,Arts,91.262033119458,3,7,71.72015213182883,9.69481231084426,0,0
5645,4681,Business,76.00810404369427,5,10,62.05685933741704,93.429359685243,0,0
5646,3496,Programming,70.75401718120168,10,8,80.3994928916818,21.16444562248555,0,1
5647,8418,Health,66.02260645837315,1,8,85.85400213707496,55.63244062277035,0,0
5648,4328,Health,31.52715199259872,4,7,69.3774819168429,59.1643314661078,1,0
5649,2927,Science,17.64596750357996,2,1,77.74806324799509,70.88079751512846,0,0
5650,3934,Programming,79.14401475171468,4,5,85.8025444748106,27.749465756517044,0,0
5651,7571,Business,43.31567604486121,6,5,85.28369514008423,44.44834844644162,0,1
5652,852,Health,23.77836469389003,15,2,85.03261169902886,66.27603847289456,0,1
5653,27,Arts,94.78338302445924,8,0,62.54576079711256,27.816471600756355,1,0
5654,3521,Programming,20.108483555164163,16,1,96.6691530989898,28.31308276937845,0,0
5655,8323,Business,81.16561802613072,18,5,98.49364852165012,63.29572843054719,1,0
5656,6823,Health,43.00947583983129,3,10,86.8341994430356,97.68855899970605,0,1
5657,4457,Business,42.41852210306871,3,8,57.4301557239072,71.05520584478478,0,0
5658,4639,Health,94.14549124157504,6,10,61.09512968120175,8.745679008466078,1,0
5659,6638,Arts,80.77061942175769,13,5,67.1945125461003,94.60169338192388,0,1
5660,8315,Business,8.649900900450527,13,10,91.82442232501624,41.19424885701316,1,1
5661,5159,Science,98.5777283886827,15,6,61.991165928751705,75.34918014842418,1,1
5662,4253,Programming,37.13952365413523,6,5,52.025601792399726,12.001320897346702,1,0
5663,6599,Science,81.60687893990394,17,4,70.12766365827744,49.96652741744029,1,1
5664,2244,Health,60.22006210865824,3,10,86.07292939830222,27.66230886479808,0,0
5665,3777,Arts,99.96764731896714,9,6,72.94948608044672,27.846084110071445,0,1
5666,3284,Science,25.927056881341557,7,6,69.13329147810984,28.61147849475155,0,0
5667,1554,Arts,40.97728951950243,14,7,71.94146897335325,31.63043407209134,0,1
5668,5590,Health,42.56708949616038,4,2,53.27882566476205,38.37327670297389,0,0
5669,6791,Health,4.463205478099202,4,6,88.39338417972536,27.86580401296565,1,0
5670,2835,Science,64.74292482795751,10,2,66.36061548529135,99.3488705886604,0,0
5671,3044,Science,62.62907097285888,12,6,94.71382731221168,11.265320016380098,0,1
5672,2567,Arts,64.14439574668161,0,4,83.00388224808978,94.04739275609263,0,1
5673,4318,Health,94.09129917068717,1,6,79.73231218119543,68.89252343743941,1,1
5674,2720,Science,81.37430828342582,16,0,87.737104760027,80.5784992018418,1,1
5675,6127,Science,10.191663566531432,13,10,94.498608344242,99.23807524150745,0,1
5676,761,Arts,34.383001481726325,18,1,90.86503584357236,68.89742960422308,0,1
5677,8102,Arts,38.14246343299714,16,1,85.61988098955683,18.361279217439986,1,0
5678,7307,Science,22.072226325031465,14,6,94.65119921897195,41.66230269203813,1,1
5679,5470,Business,76.63570788263476,17,8,93.38262272539964,45.207315865391294,0,1
5680,7544,Programming,93.3303666081966,11,8,81.34134229177836,7.66213274918961,0,1
5681,8888,Programming,36.89907820696074,3,3,84.58081692982628,67.80687786196154,1,1
5682,6658,Science,40.4672694643228,0,1,88.85690537340176,24.58352549812963,0,0
5683,3631,Health,94.29200725946438,3,3,82.4534543480397,81.85892711946087,0,0
5684,807,Arts,71.20888967564606,6,7,97.7789939064185,69.92943048757094,1,1
5685,1975,Business,41.30926554824537,13,3,53.67663658364615,29.96679265400144,0,0
5686,7155,Programming,37.78699825034096,9,8,60.80746196595898,38.07232613507118,1,0
5687,8078,Arts,4.285575392275147,18,6,63.57344315492212,76.18726402445873,1,0
5688,1945,Business,98.61316564489528,15,2,55.59579081084608,75.6567379325215,0,0
5689,6535,Programming,25.44473301577025,19,7,64.57567727345719,54.548251014093694,1,0
5690,5076,Health,21.732561863227808,19,2,64.61471996390016,66.33767353864484,1,0
5691,4663,Programming,10.906402485086796,14,4,95.74133876428436,54.80920663562591,1,0
5692,3434,Programming,65.22594678642876,12,0,91.18350420770312,5.766715146682733,1,0
5693,4754,Programming,1.4085883127857857,12,0,62.77361250790808,51.730809279423305,0,0
5694,3359,Business,76.12062012772698,0,1,91.42328941247534,46.65935443740562,0,0
5695,4760,Business,8.671093947598653,13,1,94.4223606738725,16.109848363652546,0,0
5696,5135,Programming,95.91037473726378,12,3,64.1022850417172,29.635130601008587,0,0
5697,1930,Health,33.10705272368248,9,9,68.88257748273263,78.16198081819262,0,1
5698,3723,Business,16.13582444915182,2,2,52.23474917985255,18.481817919754477,1,0
5699,2141,Arts,37.4168709331373,16,3,79.75756279501897,16.449602803882023,0,0
5700,3493,Programming,14.779592473040717,9,6,82.34409787184669,70.92138633046741,1,1
5701,7268,Programming,32.93336442669357,0,10,57.53716298027531,10.813447061461744,1,0
5702,5378,Health,49.1561576675811,8,8,50.62793399134557,46.91784639132999,1,0
5703,3438,Science,54.11891243006914,16,6,72.11751135161693,10.343026614625304,1,1
5704,1577,Business,11.001796402634591,16,2,92.46744291105662,68.32442732535797,0,0
5705,8659,Business,30.60894095388572,8,1,66.76583550291582,35.03382609231262,1,1
5706,1550,Health,22.786559223684485,19,10,84.46384021983282,9.474346754465612,1,1
5707,7096,Arts,89.9296910468357,15,10,97.66937798503436,58.40201339853648,0,1
5708,7941,Programming,1.8401151962608584,20,8,83.25356293436857,44.68373103494236,1,0
5709,1870,Programming,97.63098801715851,17,10,76.02905347710919,75.69907555334376,1,1
5710,7751,Science,53.97557122005973,12,7,65.3412259496627,11.821856026558496,1,0
5711,5427,Arts,56.20846351461921,15,0,69.55123694200198,90.86815408438214,1,0
5712,385,Health,51.28184418433471,7,1,59.19322059641085,33.768381810687366,1,0
5713,1766,Arts,39.53737328409578,7,7,81.50614943563137,80.11681883922745,0,1
5714,2325,Business,43.34148701531264,2,8,86.33645955499836,49.8518812919509,0,0
5715,5593,Business,55.0245985872619,14,5,82.28710086793478,97.12833845035888,1,1
5716,6057,Business,27.776441456034373,19,1,79.60985833126446,18.33646727735899,0,0
5717,7135,Programming,19.33710975226285,15,3,60.35349233702884,37.70439495934599,1,0
5718,7118,Arts,77.03521297115415,7,9,58.916770571798935,28.119701450871627,0,0
5719,7398,Programming,19.20072696204048,11,0,75.56035203211852,7.579229061570958,0,0
5720,3095,Arts,40.39735256393202,12,7,69.0673741090097,83.82289382098018,1,1
5721,7824,Business,18.602035517959624,14,3,86.89153421280349,91.96743423336451,1,0
5722,7825,Business,6.072714573496046,9,8,65.60433753414831,41.89101021143035,0,0
5723,478,Programming,8.150705478975308,16,6,75.33938123875396,60.95957720224517,0,1
5724,7102,Business,20.10050919298673,17,4,97.23040983308158,74.44692148729439,0,1
5725,5906,Science,84.09771549025115,19,10,58.77979403122711,78.27099270346383,1,1
5726,1522,Health,52.37479906221093,0,5,66.04611574826805,1.186591669127346,1,0
5727,7528,Health,99.4560053178353,20,4,71.94356095014297,90.01752658700097,1,1
5728,5783,Science,70.96274365390894,15,9,76.78207864876146,12.061327315892,0,1
5729,1475,Business,10.022596569881015,17,4,61.46889237818269,51.71201847514267,0,0
5730,1513,Business,58.96310789318852,2,1,81.14104358882403,21.790613257653145,0,0
5731,5544,Programming,8.158746902506355,13,10,76.97751092885623,87.4699247919733,0,1
5732,498,Programming,77.20745843117297,4,0,56.5033843252325,12.683610006049062,1,0
5733,1150,Science,21.40130421378035,6,10,78.778187491202,10.058980639423766,1,1
5734,2428,Business,2.898118164239926,14,6,67.29656354500929,67.5098688175267,0,0
5735,5278,Science,87.808999719591,2,8,54.40904253480382,53.032610975463626,0,0
5736,2628,Arts,78.70341535539163,5,7,83.34484766751314,13.31082777066509,1,0
5737,7402,Business,34.86740557018315,20,7,69.10663864996692,52.512565511316126,0,0
5738,1353,Programming,3.22792841543996,17,10,91.73740649960696,38.76050654695988,1,0
5739,6976,Programming,14.93359297572417,1,1,92.24610319635484,61.59532450038788,1,0
5740,4375,Arts,94.56000478606576,2,3,84.75302582085152,95.57226279772394,1,0
5741,4646,Arts,75.90565602090457,15,10,51.85922558666301,97.6025085680905,1,1
5742,6445,Health,43.04366567799908,15,1,63.683271819321966,42.57275224696949,0,0
5743,4428,Arts,39.11908254620076,7,1,92.18429206301302,16.751977988807663,1,0
5744,3138,Business,97.66490901602155,13,0,80.90091692430907,3.605101383793152,1,0
5745,3646,Business,20.968296300471515,7,10,81.65461317206028,3.420384269037602,1,1
5746,2238,Science,16.580472972017887,15,2,79.1089944921885,14.904705675597151,0,0
5747,2355,Arts,10.3517801543076,6,0,72.35657501946827,60.71194130016792,1,0
5748,317,Arts,80.94031562953899,0,3,99.61894957156122,49.26544855101318,0,0
5749,2709,Business,57.00940485823366,9,0,77.19758588199274,61.09832091259207,0,1
5750,8365,Business,65.7404235458127,17,2,60.730425173989154,4.972913304398496,0,1
5751,3109,Science,38.09837123104023,12,5,80.8191173591529,94.85252586494327,0,1
5752,2796,Science,75.21294946275334,20,5,78.9693104550145,34.477762356833644,1,1
5753,1163,Arts,46.78322488944965,7,4,95.93167912489196,48.43547016086196,1,1
5754,8128,Business,98.96526381019282,19,5,61.47777988534165,37.09937434158389,0,0
5755,85,Programming,5.344227748505617,6,2,58.76749554284612,41.12385384264071,0,0
5756,4572,Programming,81.59114071572154,11,8,78.24618925189884,34.65571424160546,0,1
5757,5740,Science,99.61853626240053,17,9,71.95200055419315,90.93325444319808,1,1
5758,3979,Arts,61.34100712249367,14,10,75.18545064319899,7.9800972013372,0,1
5759,8998,Arts,5.985936900346184,3,8,55.5534788584386,49.22445771204155,0,1
5760,6875,Business,19.978227845001808,10,2,80.22780436089317,46.12019957761724,0,0
5761,4399,Business,44.9209190137444,0,10,57.92929755406855,90.2806019491646,1,0
5762,8578,Business,46.22481629442567,11,8,75.01810196875267,69.77268798480183,1,0
5763,2536,Health,35.89084042234531,0,9,92.33142623762288,16.026777093469047,0,0
5764,4035,Programming,23.604752822737733,9,5,68.06760224686857,80.47240106484156,1,1
5765,4795,Programming,10.90313543564822,19,9,70.630551456472,29.44918165029472,0,0
5766,5209,Health,57.84203796134871,18,6,63.21670934879922,46.68464393794503,1,0
5767,1289,Arts,90.24709925897416,7,2,54.05034462596609,77.46825678678678,0,0
5768,5975,Arts,61.46410100047664,10,6,95.46104717964796,37.58360113192391,0,1
5769,8777,Science,77.42691795521439,20,10,70.26352718200823,79.84000908600974,1,0
5770,6786,Programming,65.01313109644457,10,5,85.16545134212637,73.71073798200817,0,1
5771,1922,Science,51.80877760695406,13,2,98.12624547023026,31.51104214386995,0,0
5772,5557,Business,31.29986062340141,17,8,63.11217724155897,79.30874727337991,0,1
5773,5326,Business,76.78435154012466,9,1,81.74540362379514,5.294136124489568,0,0
5774,4081,Programming,90.27242592802357,11,3,87.98791904353607,3.9637667244255215,0,0
5775,626,Business,24.12446298801356,7,6,89.9619049988143,83.66789740746627,0,1
5776,7407,Business,22.747793121476032,4,5,89.80650454732354,31.4953022933665,0,0
5777,126,Science,37.04798462730904,20,10,89.48766344158904,32.80895312738766,1,1
5778,2740,Science,10.598260236299788,6,0,83.55107978189861,49.431020523457306,0,0
5779,2344,Arts,47.47405135325034,15,7,73.99587634916489,1.537733434701516,0,1
5780,2554,Business,82.28216276254668,8,2,75.36835171945708,16.93548492895586,1,0
5781,1326,Arts,17.844131277538633,5,3,92.29485684403136,77.74647472198157,0,0
5782,6450,Health,84.6656226015358,11,7,98.50535797633266,59.758443019529786,0,1
5783,5349,Business,84.37879794081574,16,8,84.96610117153298,89.13178737187248,0,1
5784,4207,Arts,20.735662765523944,20,6,75.69993588119823,15.440498345272935,1,1
5785,6751,Arts,15.176552884143968,10,9,93.80439124590832,6.564668255374029,0,0
5786,7204,Health,84.54461160089758,4,2,67.11206185385416,78.13369431144388,1,0
5787,3732,Science,61.26707418782574,17,0,86.16211970239547,73.22006580416567,1,1
5788,902,Programming,83.49385692154894,16,6,86.71280218979668,42.110389498580005,1,1
5789,2870,Business,23.26478376731032,12,9,61.61669787606289,94.24281873099446,0,1
5790,3238,Business,79.57802515273602,18,1,71.07778102578628,79.05863772293107,0,1
5791,8464,Health,56.9731308498204,14,4,51.72110499568207,19.2001889186156,1,1
5792,5733,Arts,60.02687690439265,11,0,73.87901420346694,32.81753066182643,1,0
5793,6483,Programming,97.23284751279571,5,9,51.92083918471867,72.39296460154007,1,0
5794,7811,Health,38.05218231722269,12,10,91.92748724810244,7.710116753437513,0,1
5795,3000,Science,51.80100864981444,11,10,75.51982776031173,75.78414626493874,1,1
5796,1897,Health,14.049226976248455,3,10,82.30214814651299,39.44329837781897,1,0
5797,4650,Business,44.19876823605756,5,2,94.85186889582752,67.84832717871814,0,0
5798,5599,Science,61.51924618848329,12,2,74.00833827503497,61.91420630983665,0,1
5799,2437,Arts,73.98554004773285,12,0,50.9467766613386,91.14314507511202,0,0
5800,5225,Science,16.4698726413242,4,6,83.90338537342467,38.02620355687323,1,0
5801,6647,Science,13.0091657519512,12,10,51.34150754125518,38.60402849060455,1,0
5802,6568,Health,27.952506100676658,0,3,71.68922856329863,57.21129586925212,1,0
5803,6050,Business,78.60773445824108,17,4,78.82653259443917,32.3672055578967,0,1
5804,782,Programming,89.48364458843254,17,5,94.72310632646574,7.343737359325109,0,1
5805,8446,Business,99.99255785648448,6,1,77.05782624669126,89.7881664587623,1,1
5806,2876,Programming,75.95790745043648,13,6,53.2734657253539,8.847335176581472,1,0
5807,4718,Science,67.79272521029301,20,1,85.06260320501534,16.712890639149048,1,0
5808,8022,Programming,25.60638176436678,13,6,63.16250507084512,60.38677779155065,0,1
5809,1204,Programming,17.905268061588178,13,9,82.52248908689137,52.96620090478664,0,0
5810,3685,Health,14.308677200737668,5,9,51.86643885727472,36.00196140898184,0,0
5811,2305,Business,88.14492555488702,20,6,59.00375061483057,58.88587314439917,1,0
5812,4414,Science,42.005854876159695,17,4,80.84957603361214,59.23725919173376,0,1
5813,1721,Science,49.89085445941457,2,3,51.00723323773621,0.6211646561703366,0,0
